vague,ecole,numero_whatsapp,lien_envoi_clic,message_a_copier,relance_J2,relance_J7,date_envoi,reponse,notes
2,ISFCG - Institut Superieur de Formation en Commerce et Gestion d'Abidjan,+225 07 48 36 37 22,https://wa.me/2250748363722?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20%C3%A9tudes%20de%20march%C3%A9%20avec%20des%20chiffres%20invent%C3%A9s%20par%20une%20IA.%0AEt%20ils%20ne%20le%20savent%20m%C3%AAme%20pas.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27ISFCG.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des études de marché avec des chiffres inventés par une IA.
Et ils ne le savent même pas.

Bonjour, je m'adresse au Directeur des Études d'ISFCG. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,ITA - Institut des Technologies d'Abidjan,+225 07 08 11 86 87,https://wa.me/2250708118687?text=Vos%20%C3%A9tudiants%20livrent%20d%C3%A9j%C3%A0%20du%20code%20%C3%A9crit%20par%20une%20IA.%0ALa%20plupart%20seraient%20incapables%20de%20l%27expliquer%20devant%20un%20jury.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27ITA.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants livrent déjà du code écrit par une IA.
La plupart seraient incapables de l'expliquer devant un jury.

Bonjour, je m'adresse au Directeur des Études d'ITA. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,IUSS Institut Universitaire des Sciences de la Sante de Cote d Ivoire,+225 07 07 11 00 48,https://wa.me/2250707110048?text=Vos%20%C3%A9tudiants%20recopient%20d%C3%A9j%C3%A0%20des%20informations%20m%C3%A9dicales%20sorties%20d%27une%20IA.%0ASans%20les%20v%C3%A9rifier%20une%20seule%20fois.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27IUSS%20Institut%20Universitaire%20des%20Sciences%20de%20la%20Sant%C3%A9%20de%20C%C3%B4te%20d%20Ivoire.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants recopient déjà des informations médicales sorties d'une IA.
Sans les vérifier une seule fois.

Bonjour, je m'adresse au Directeur des Études d'IUSS Institut Universitaire des Sciences de la Santé de Côte d Ivoire. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Simplon Cote d'Ivoire,+225 05 03 38 21 55,https://wa.me/2250503382155?text=Vos%20%C3%A9tudiants%20livrent%20d%C3%A9j%C3%A0%20du%20code%20%C3%A9crit%20par%20une%20IA.%0ALa%20plupart%20seraient%20incapables%20de%20l%27expliquer%20devant%20un%20jury.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20Simplon%20C%C3%B4te%20d%27Ivoire.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants livrent déjà du code écrit par une IA.
La plupart seraient incapables de l'expliquer devant un jury.

Bonjour, je m'adresse au Directeur des Études de Simplon Côte d'Ivoire. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,SUPAGRO AFRIQUE,+225 07 69 69 66 19,https://wa.me/2250769696619?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20analyses%20de%20donn%C3%A9es%20produites%20par%20une%20IA.%0ASans%20savoir%20ce%20qu%27elles%20valent.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20de%20SUPAGRO%20AFRIQUE.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des analyses de données produites par une IA.
Sans savoir ce qu'elles valent.

Bonjour, je m'adresse au Directeur des Études de SUPAGRO AFRIQUE. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,UICI,+225 07 07 31 43 14,https://wa.me/2250707314314?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20travaux%20%C3%A9crits%20par%20une%20IA.%0AVos%20enseignants%20le%20voient%20sans%20pouvoir%20le%20prouver.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27UICI.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des travaux écrits par une IA.
Vos enseignants le voient sans pouvoir le prouver.

Bonjour, je m'adresse au Directeur des Études d'UICI. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Universite Charles Louis de Montesquieu (UCLM),+225 01 42 97 21 65,https://wa.me/2250142972165?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20expos%C3%A9s%20et%20des%20m%C3%A9moires%20%C3%A9crits%20par%20une%20IA.%0AVos%20enseignants%20le%20voient%20sans%20pouvoir%20le%20prouver.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27Universit%C3%A9%20Charles%20Louis%20de%20Montesquieu.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des exposés et des mémoires écrits par une IA.
Vos enseignants le voient sans pouvoir le prouver.

Bonjour, je m'adresse au Directeur des Études d'Université Charles Louis de Montesquieu. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
2,Universite de l'Atlantique,+225 01 40 06 93 93,https://wa.me/2250140069393?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20expos%C3%A9s%20et%20des%20m%C3%A9moires%20%C3%A9crits%20par%20une%20IA.%0AVos%20enseignants%20le%20voient%20sans%20pouvoir%20le%20prouver.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27Universit%C3%A9%20de%20l%27Atlantique.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des exposés et des mémoires écrits par une IA.
Vos enseignants le voient sans pouvoir le prouver.

Bonjour, je m'adresse au Directeur des Études d'Université de l'Atlantique. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
3,AGEFOP - Agence Nationale de la Formation Professionnelle,+225 07 77 74 93 80,https://wa.me/2250777749380?text=Vos%20apprenants%20utilisent%20d%C3%A9j%C3%A0%20l%27IA%20tous%20les%20jours.%0AAucun%20ne%20sait%20s%27en%20servir%20pour%20le%20m%C3%A9tier%20qu%27il%20vise.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27AGEFOP.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20apprenants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos apprenants utilisent déjà l'IA tous les jours.
Aucun ne sait s'en servir pour le métier qu'il vise.

Bonjour, je m'adresse au Directeur des Études d'AGEFOP. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos apprenants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
3,ARSTM Academie Regionale des Sciences et Techniques de la Mer,+225 01 01 08 08 02,https://wa.me/2250101080802?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20%C3%A9tudes%20de%20flux%20dont%20les%20chiffres%20sortent%20d%27une%20IA.%0AChiffres%20que%20personne%20n%27a%20contr%C3%B4l%C3%A9s.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27ARSTM%20Acad%C3%A9mie%20R%C3%A9gionale%20des%20Sciences%20et%20Techniques%20de%20la%20Mer.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des études de flux dont les chiffres sortent d'une IA.
Chiffres que personne n'a contrôlés.

Bonjour, je m'adresse au Directeur des Études d'ARSTM Académie Régionale des Sciences et Techniques de la Mer. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
3,ESATIC (Ecole Superieure Africaine des TIC),+225 01 03 10 81 81,https://wa.me/2250103108181?text=Vos%20%C3%A9tudiants%20livrent%20d%C3%A9j%C3%A0%20du%20code%20%C3%A9crit%20par%20une%20IA.%0ALa%20plupart%20seraient%20incapables%20de%20l%27expliquer%20devant%20un%20jury.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27ESATIC.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants livrent déjà du code écrit par une IA.
La plupart seraient incapables de l'expliquer devant un jury.

Bonjour, je m'adresse au Directeur des Études d'ESATIC. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
3,INFAS Institut National de Formation des Agents de Sante,+225 05 64 87 80 70,https://wa.me/2250564878070?text=Vos%20%C3%A9tudiants%20recopient%20d%C3%A9j%C3%A0%20des%20informations%20m%C3%A9dicales%20sorties%20d%27une%20IA.%0ASans%20les%20v%C3%A9rifier%20une%20seule%20fois.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27INFAS%20Institut%20National%20de%20Formation%20des%20Agents%20de%20Sant%C3%A9.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants recopient déjà des informations médicales sorties d'une IA.
Sans les vérifier une seule fois.

Bonjour, je m'adresse au Directeur des Études d'INFAS Institut National de Formation des Agents de Santé. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
3,INP-HB (Institut National Polytechnique Felix Houphouet-Boigny),+225 05 01 80 00 19,https://wa.me/2250501800019?text=Vos%20%C3%A9tudiants%20rendent%20d%C3%A9j%C3%A0%20des%20travaux%20%C3%A9crits%20par%20une%20IA.%0AVos%20enseignants%20le%20voient%20sans%20pouvoir%20le%20prouver.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Directeur%20des%20%C3%89tudes%20d%27INP-HB.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9tudiants.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos étudiants rendent déjà des travaux écrits par une IA.
Vos enseignants le voient sans pouvoir le prouver.

Bonjour, je m'adresse au Directeur des Études d'INP-HB. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos étudiants. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
3,Lycee Municipal d'Abobo,+225 05 06 80 53 60,https://wa.me/2250506805360?text=Vos%20%C3%A9l%C3%A8ves%20rendent%20d%C3%A9j%C3%A0%20des%20expos%C3%A9s%20%C3%A9crits%20par%20une%20IA.%0AVos%20enseignants%20le%20voient%20sans%20pouvoir%20le%20prouver.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Proviseur%20de%20Lyc%C3%A9e%20Municipal%20d%27Abobo.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9l%C3%A8ves.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos élèves rendent déjà des exposés écrits par une IA.
Vos enseignants le voient sans pouvoir le prouver.

Bonjour, je m'adresse au Proviseur de Lycée Municipal d'Abobo. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos élèves. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
3,Lycee Professionnel Commercial de Yopougon (LPCY),+225 01 73 56 01 01,https://wa.me/2250173560101?text=Vos%20%C3%A9l%C3%A8ves%20rendent%20d%C3%A9j%C3%A0%20des%20expos%C3%A9s%20%C3%A9crits%20par%20une%20IA.%0AVos%20enseignants%20le%20voient%20sans%20pouvoir%20le%20prouver.%0A%0ABonjour%2C%20je%20m%27adresse%20au%20Proviseur%20de%20Lyc%C3%A9e%20Professionnel%20Commercial%20de%20Yopougon.%20Personne%20ne%20leur%20a%20jamais%20donn%C3%A9%20la%20moindre%20r%C3%A8gle%20d%27usage%2C%20et%20c%27est%20l%27%C3%A9tablissement%20qui%20porte%20le%20risque.%0A%0ABIG%20R%C3%89USSITE%20r%C3%A8gle%20%C3%A7a%20en%20une%20s%C3%A9ance%20de%202h%2C%20dans%20votre%20classe%2C%20sur%20les%20t%C3%A9l%C3%A9phones%20de%20vos%20%C3%A9l%C3%A8ves.%20Aucune%20salle%20informatique%2C%20aucun%20investissement.%0A%0AJe%20vous%20envoie%20le%20programme%20en%201%20page%20%3F,"Vos élèves rendent déjà des exposés écrits par une IA.
Vos enseignants le voient sans pouvoir le prouver.

Bonjour, je m'adresse au Proviseur de Lycée Professionnel Commercial de Yopougon. Personne ne leur a jamais donné la moindre règle d'usage, et c'est l'établissement qui porte le risque.

BIG RÉUSSITE règle ça en une séance de 2h, dans votre classe, sur les téléphones de vos élèves. Aucune salle informatique, aucun investissement.

Je vous envoie le programme en 1 page ?","La question n'est pas de savoir si vos étudiants utilisent l'IA.
Elle est de savoir qui leur apprend à s'en servir.

Le programme tient en 1 page, deux minutes de lecture. Je vous l'envoie ?","Dernière relance de ma part.

Si le sujet n'est pas d'actualité cette année, dites-le moi simplement, je n'insisterai pas.
Si au contraire vous voulez en parler, 15 minutes suffisent, quand cela vous arrange.",,,
